date,revenue,transactions,avg_price,first_sale_hour,last_sale_hour,avg_sale_hour,year,month,day,dayofweek,quarter,week_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dayofweek_sin,dayofweek_cos,transactions_lag_1,transactions_lag_7,transactions_lag_14,transactions_roll_3,transactions_roll_7,transactions_roll_30,transactions_vol_7,total_daily_transactions,total_daily_revenue,market_share_transactions,product_Americano,product_Americano with Milk,product_Cappuccino,product_Cocoa,product_Cortado,product_Espresso,product_Hot Chocolate,product_Latte,product,wx_temperature_2m,wx_precipitation,wx_cloudcover,is_holiday,dow,weekofyear,is_holiday_prev,is_holiday_next,dow_sin,dow_cos,totals_day_t1,share_day_t1,totals_day_roll_7,competitor_sum_t1
2024-07-31,167.52,6.0,27.92,10.0,23.0,13.833333333333334,2024,7,31,2,3,31,0,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,12.0,2.0,1.0,5.0,4.0,2.0,3.872983346207417,22.0,624.04,0.2727272727272727,False,True,False,False,False,False,False,False,Americano with Milk,19.599999999999998,1.2000000000000002,17.363636363636363,False,2,31,0,0,0.9749279121818236,-0.22252093395631434,22.0,0.5454545454545454,12.714285714285714,10.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,29,3,3,35,0,0,0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,1.0,1.0,2.0,0.6666666666666666,0.7142857142857143,1.2333333333333334,0.7559289460184534,1.0,23.02,0.0,False,False,True,False,False,False,False,False,Cappuccino,25.0,0.0,73.0,False,3,35,0,0,0.43388373911755823,-0.900968867902419,4.0,0.25,6.857142857142857,3.0
2024-05-20,98.46,3.0,32.82,13.0,23.0,17.666666666666668,2024,5,20,0,2,21,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,3.0,1.0,1.0,3.3333333333333335,2.4285714285714284,1.7,1.1338934190276824,17.0,568.8199999999999,0.1764705882352941,False,True,False,False,False,False,False,False,Americano with Milk,21.488235294117647,0.0,41.705882352941174,False,0,21,0,0,0.0,1.0,12.0,0.25,9.142857142857142,9.0
2024-10-08,107.28,3.0,35.76,0.0,23.0,7.666666666666667,2024,10,8,1,4,41,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3.0,3.0,1.0,1.3333333333333333,2.2857142857142856,0.8666666666666667,1.6035674514745457,19.0,630.4399999999999,0.1578947368421052,False,False,False,False,False,False,True,False,Hot Chocolate,13.2,0.0,19.61111111111111,False,1,41,0,0,0.7818314824680298,0.6234898018587336,13.0,0.23076923076923078,11.285714285714286,10.0
2024-12-30,92.58,3.0,30.86,11.0,18.0,15.333333333333334,2024,12,30,0,4,1,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,3.0,2.0,1.0,1.4285714285714286,1.7333333333333334,0.9759000729485284,9.0,287.54,0.3333333333333333,False,True,False,False,False,False,False,False,Americano with Milk,0.9666666666666666,0.0,100.0,False,0,1,0,0,0.0,1.0,9.0,0.0,7.857142857142857,9.0
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,31,4,2,22,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,2.0,1.0,1.0,1.8571428571428572,1.6,1.3451854182690983,11.0,401.5,0.0,True,False,False,False,False,False,False,False,Americano,19.164285714285715,0.1,64.14285714285714,False,4,22,0,0,-0.433883739117558,-0.9009688679024191,11.0,0.0,10.857142857142858,11.0
2025-03-15,92.58,3.0,30.86,11.0,21.0,17.0,2025,3,15,5,1,11,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,3.0,1.0,2.0,2.142857142857143,2.6,1.2149857925879104,7.0,225.82,0.4285714285714285,False,True,False,False,False,False,False,False,Americano with Milk,3.1,2.7,100.0,False,5,11,0,0,-0.9749279121818236,-0.2225209339563146,23.0,0.043478260869565216,14.0,22.0
2024-12-24,35.76,1.0,35.76,21.0,21.0,21.0,2024,12,24,1,4,52,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,2.0,0.0,1.3333333333333333,1.8571428571428572,1.0333333333333334,0.8997354108424376,7.0,220.92,0.1428571428571428,False,False,True,False,False,False,False,False,Cappuccino,0.7857142857142857,0.0,100.0,False,1,52,0,0,0.7818314824680298,0.6234898018587336,10.0,0.1,8.857142857142858,9.0
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,17,2,2,16,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,2.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.2,0.7559289460184545,6.0,199.2,0.0,False,False,False,True,False,False,False,False,Cocoa,8.016666666666667,0.5,100.0,False,2,16,0,0,0.9749279121818236,-0.22252093395631434,8.0,0.25,6.571428571428571,6.0
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,10,4,1,2,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.6666666666666666,0.42857142857142855,0.7,0.7867957924694419,6.0,199.86,0.0,False,False,False,True,False,False,False,False,Cocoa,5.88,1.2000000000000002,100.0,False,4,2,0,0,-0.433883739117558,-0.9009688679024191,8.0,0.0,5.142857142857143,8.0
2024-10-05,51.92,2.0,25.96,12.0,12.0,12.0,2024,10,5,5,4,40,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2.0,0.0,2.0,1.3333333333333333,1.4285714285714286,1.4333333333333333,1.3972762620115426,6.0,175.36,0.3333333333333333,False,False,False,False,True,False,False,False,Cortado,16.333333333333332,0.7,100.0,False,5,40,0,0,-0.9749279121818236,-0.2225209339563146,13.0,0.15384615384615385,11.285714285714286,11.0
2024-05-11,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,11,5,2,19,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,1.3333333333333333,1.2857142857142858,1.1666666666666667,1.889822365046136,8.0,293.24,0.0,True,False,False,False,False,False,False,False,Americano,12.225,0.0,71.625,False,5,19,0,0,-0.9749279121818236,-0.2225209339563146,4.0,0.0,4.857142857142857,4.0
2024-03-03,78.7,2.0,39.35,12.0,12.0,12.0,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,,,1.5,1.5,1.5,0.7071067811865476,10.0,349.1,0.2,False,False,False,False,False,False,False,True,Latte,3.07,0.1,99.4,False,6,9,0,0,-0.7818314824680299,0.6234898018587334,7.0,0.14285714285714285,9.0,6.0
2024-05-27,27.92,1.0,27.92,0.0,0.0,0.0,2024,5,27,0,2,22,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.0,0.5333333333333333,0.9999999999999996,14.0,474.18,0.0714285714285714,False,False,False,False,True,False,False,False,Cortado,21.981818181818184,0.0,52.27272727272727,False,0,22,0,0,0.0,1.0,10.0,0.1,11.428571428571429,9.0
2024-09-15,27.92,1.0,27.92,12.0,12.0,12.0,2024,9,15,6,3,37,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,0.0,3.0,1.3333333333333333,1.5714285714285714,2.066666666666667,1.272418020560709,6.0,147.92000000000002,0.1666666666666666,False,True,False,False,False,False,False,False,Americano with Milk,25.416666666666668,0.0,80.5,False,6,37,0,0,-0.7818314824680299,0.6234898018587334,2.0,0.0,8.714285714285714,2.0
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,2025,2,18,1,1,8,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,2.0,0.0,0.0,1.6666666666666667,1.7142857142857142,1.3333333333333333,1.3801311186847076,18.0,555.48,0.0,False,False,True,False,False,False,False,False,Cappuccino,-7.105555555555556,0.0,23.444444444444443,False,1,8,0,0,0.7818314824680298,0.6234898018587336,20.0,0.1,14.142857142857142,18.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,3,4,1,1,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,3.0,1.6666666666666667,1.1428571428571428,1.1666666666666667,1.3451854182690983,3.0,87.68,0.0,False,False,True,False,False,False,False,False,Cappuccino,-0.9142857142857144,0.30000000000000004,87.57142857142857,False,4,1,0,0,-0.433883739117558,-0.9009688679024191,9.0,0.1111111111111111,8.285714285714286,8.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,10,1,3,37,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,1.6666666666666667,1.4285714285714286,1.3666666666666667,1.133893419027681,8.0,238.06,0.0,True,False,False,False,False,False,False,False,Americano,20.240000000000002,0.0,82.5,False,1,37,0,0,0.7818314824680298,0.6234898018587336,17.0,0.058823529411764705,13.714285714285714,16.0
2025-02-27,143.04,4.0,35.76,13.0,20.0,16.75,2025,2,27,3,1,9,0,0,0,0.49999999999999994,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,1.0,1.0,2.3333333333333335,1.7142857142857142,1.7666666666666666,1.7043362064926924,19.0,610.8399999999999,0.2105263157894736,False,False,False,True,False,False,False,False,Cocoa,1.631578947368421,0.0,69.26315789473684,False,3,9,0,0,0.43388373911755823,-0.900968867902419,18.0,0.05555555555555555,15.0,17.0
2024-11-29,92.58,3.0,30.86,11.0,17.0,13.0,2024,11,29,4,4,48,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2.0,0.0,5.0,1.0,0.7142857142857143,1.8333333333333333,0.9511897312113371,8.0,271.38,0.375,False,True,False,False,False,False,False,False,Americano with Milk,0.2571428571428572,1.4,100.0,False,4,48,0,0,-0.433883739117558,-0.9009688679024191,5.0,0.4,5.857142857142857,3.0
2024-03-20,57.8,2.0,28.9,13.0,14.0,13.5,2024,3,20,2,1,12,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,0.0,1.0,1.0,1.1428571428571428,0.9473684210526315,1.0690449676496976,6.0,213.9,0.3333333333333333,False,False,False,False,True,False,False,False,Cortado,2.966666666666667,10.0,100.0,False,2,12,0,0,0.9749279121818236,-0.22252093395631434,6.0,0.16666666666666666,6.0,5.0
