date,revenue,transactions,avg_price,first_sale_hour,last_sale_hour,avg_sale_hour,year,month,day,dayofweek,quarter,week_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dayofweek_sin,dayofweek_cos,transactions_lag_1,transactions_lag_7,transactions_lag_14,transactions_roll_3,transactions_roll_7,transactions_roll_30,transactions_vol_7,total_daily_transactions,total_daily_revenue,market_share_transactions,product_Americano,product_Americano with Milk,product_Cappuccino,product_Cocoa,product_Cortado,product_Espresso,product_Hot Chocolate,product_Latte,product,dow,dow_sin,dow_cos,totals_day_t1,share_day_t1,totals_day_roll_7,competitor_sum_t1
2024-03-01,28.9,1.0,28.9,15.0,15.0,15.0,2024,3,1,4,1,9,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,,,11.0,396.3,0.0909090909090909,True,False,False,False,False,False,False,False,Americano,4,-0.433883739117558,-0.9009688679024191,,,,
2024-03-01,135.2,4.0,33.8,17.0,21.0,19.75,2024,3,1,4,1,9,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,,,11.0,396.3,0.3636363636363636,False,True,False,False,False,False,False,False,Americano with Milk,4,-0.433883739117558,-0.9009688679024191,,,,
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,1,4,1,9,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,,,11.0,396.3,0.0,False,False,True,False,False,False,False,False,Cappuccino,4,-0.433883739117558,-0.9009688679024191,,,,
2024-03-01,38.7,1.0,38.7,21.0,21.0,21.0,2024,3,1,4,1,9,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,,,11.0,396.3,0.0909090909090909,False,False,False,True,False,False,False,False,Cocoa,4,-0.433883739117558,-0.9009688679024191,,,,
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,1,4,1,9,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,,,11.0,396.3,0.0,False,False,False,False,True,False,False,False,Cortado,4,-0.433883739117558,-0.9009688679024191,,,,
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,1,4,1,9,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,,,11.0,396.3,0.0,False,False,False,False,False,True,False,False,Espresso,4,-0.433883739117558,-0.9009688679024191,,,,
2024-03-01,116.1,3.0,38.7,14.0,18.0,15.333333333333334,2024,3,1,4,1,9,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,,,11.0,396.3,0.2727272727272727,False,False,False,False,False,False,True,False,Hot Chocolate,4,-0.433883739117558,-0.9009688679024191,,,,
2024-03-01,77.4,2.0,38.7,12.0,15.0,13.5,2024,3,1,4,1,9,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,,,,,,,,11.0,396.3,0.1818181818181818,False,False,False,False,False,False,False,True,Latte,4,-0.433883739117558,-0.9009688679024191,,,,
2024-03-02,86.69999999999999,3.0,28.899999999999995,12.0,19.0,15.666666666666666,2024,3,2,5,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,,,1.0,1.0,1.0,,7.0,228.1,0.4285714285714285,True,False,False,False,False,False,False,False,Americano,5,-0.9749279121818236,-0.2225209339563146,11.0,0.09090909090909091,11.0,10.0
2024-03-02,101.4,3.0,33.8,12.0,18.0,14.333333333333334,2024,3,2,5,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,4.0,,,4.0,4.0,4.0,,7.0,228.1,0.4285714285714285,False,True,False,False,False,False,False,False,Americano with Milk,5,-0.9749279121818236,-0.2225209339563146,11.0,0.36363636363636365,11.0,7.0
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,2,5,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,,,0.0,0.0,0.0,,7.0,228.1,0.0,False,False,True,False,False,False,False,False,Cappuccino,5,-0.9749279121818236,-0.2225209339563146,11.0,0.0,11.0,11.0
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,2,5,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,,,1.0,1.0,1.0,,7.0,228.1,0.0,False,False,False,True,False,False,False,False,Cocoa,5,-0.9749279121818236,-0.2225209339563146,11.0,0.09090909090909091,11.0,10.0
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,2,5,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,,,0.0,0.0,0.0,,7.0,228.1,0.0,False,False,False,False,True,False,False,False,Cortado,5,-0.9749279121818236,-0.2225209339563146,11.0,0.0,11.0,11.0
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,2,5,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,,,0.0,0.0,0.0,,7.0,228.1,0.0,False,False,False,False,False,True,False,False,Espresso,5,-0.9749279121818236,-0.2225209339563146,11.0,0.0,11.0,11.0
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,2,5,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3.0,,,3.0,3.0,3.0,,7.0,228.1,0.0,False,False,False,False,False,False,True,False,Hot Chocolate,5,-0.9749279121818236,-0.2225209339563146,11.0,0.2727272727272727,11.0,8.0
2024-03-02,40.0,1.0,40.0,12.0,12.0,12.0,2024,3,2,5,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,2.0,,,2.0,2.0,2.0,,7.0,228.1,0.1428571428571428,False,False,False,False,False,False,False,True,Latte,5,-0.9749279121818236,-0.2225209339563146,11.0,0.18181818181818182,11.0,9.0
2024-03-03,28.9,1.0,28.9,14.0,14.0,14.0,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3.0,,,2.0,2.0,2.0,1.4142135623730951,10.0,349.1,0.1,True,False,False,False,False,False,False,False,Americano,6,-0.7818314824680299,0.6234898018587334,7.0,0.42857142857142855,9.0,4.0
2024-03-03,67.6,2.0,33.8,20.0,20.0,20.0,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3.0,,,3.5,3.5,3.5,0.7071067811865476,10.0,349.1,0.2,False,True,False,False,False,False,False,False,Americano with Milk,6,-0.7818314824680299,0.6234898018587334,7.0,0.42857142857142855,9.0,4.0
2024-03-03,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,,,0.0,0.0,0.0,0.0,10.0,349.1,0.0,False,False,True,False,False,False,False,False,Cappuccino,6,-0.7818314824680299,0.6234898018587334,7.0,0.0,9.0,7.0
2024-03-03,38.7,1.0,38.7,19.0,19.0,19.0,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,,,0.5,0.5,0.5,0.7071067811865476,10.0,349.1,0.1,False,False,False,True,False,False,False,False,Cocoa,6,-0.7818314824680299,0.6234898018587334,7.0,0.0,9.0,7.0
2024-03-03,57.8,2.0,28.9,13.0,19.0,16.0,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,,,0.0,0.0,0.0,0.0,10.0,349.1,0.2,False,False,False,False,True,False,False,False,Cortado,6,-0.7818314824680299,0.6234898018587334,7.0,0.0,9.0,7.0
2024-03-03,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,,,0.0,0.0,0.0,0.0,10.0,349.1,0.0,False,False,False,False,False,True,False,False,Espresso,6,-0.7818314824680299,0.6234898018587334,7.0,0.0,9.0,7.0
2024-03-03,77.4,2.0,38.7,15.0,20.0,17.5,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,,,1.5,1.5,1.5,2.1213203435596424,10.0,349.1,0.2,False,False,False,False,False,False,True,False,Hot Chocolate,6,-0.7818314824680299,0.6234898018587334,7.0,0.0,9.0,7.0
2024-03-03,78.7,2.0,39.35,12.0,12.0,12.0,2024,3,3,6,1,9,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,,,1.5,1.5,1.5,0.7071067811865476,10.0,349.1,0.2,False,False,False,False,False,False,False,True,Latte,6,-0.7818314824680299,0.6234898018587334,7.0,0.14285714285714285,9.0,6.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,4,0,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.1547005383792517,4.0,135.2,0.0,True,False,False,False,False,False,False,False,Americano,0,0.0,1.0,10.0,0.1,9.333333333333334,9.0
2024-03-04,33.8,1.0,33.8,13.0,13.0,13.0,2024,3,4,0,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,2.0,,,3.0,3.0,3.0,1.0,4.0,135.2,0.25,False,True,False,False,False,False,False,False,Americano with Milk,0,0.0,1.0,10.0,0.2,9.333333333333334,8.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,4,0,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,4.0,135.2,0.0,False,False,True,False,False,False,False,False,Cappuccino,0,0.0,1.0,10.0,0.0,9.333333333333334,10.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,4,0,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5773502691896258,4.0,135.2,0.0,False,False,False,True,False,False,False,False,Cocoa,0,0.0,1.0,10.0,0.1,9.333333333333334,9.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,4,0,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,2.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.1547005383792517,4.0,135.2,0.0,False,False,False,False,True,False,False,False,Cortado,0,0.0,1.0,10.0,0.2,9.333333333333334,8.0
2024-03-04,24.0,1.0,24.0,16.0,16.0,16.0,2024,3,4,0,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,4.0,135.2,0.25,False,False,False,False,False,True,False,False,Espresso,0,0.0,1.0,10.0,0.0,9.333333333333334,10.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,4,0,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,2.0,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.5275252316519468,4.0,135.2,0.0,False,False,False,False,False,False,True,False,Hot Chocolate,0,0.0,1.0,10.0,0.2,9.333333333333334,8.0
2024-03-04,77.4,2.0,38.7,12.0,12.0,12.0,2024,3,4,0,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,2.0,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.5773502691896257,4.0,135.2,0.5,False,False,False,False,False,False,False,True,Latte,0,0.0,1.0,10.0,0.2,9.333333333333334,8.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,5,1,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,,,1.3333333333333333,1.25,1.25,1.2583057392117916,9.0,338.5,0.0,True,False,False,False,False,False,False,False,Americano,1,0.7818314824680298,0.6234898018587336,4.0,0.0,8.0,4.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,5,1,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,,,2.0,2.5,2.5,1.2909944487358056,9.0,338.5,0.0,False,True,False,False,False,False,False,False,Americano with Milk,1,0.7818314824680298,0.6234898018587336,4.0,0.25,8.0,3.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,5,1,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,,,0.0,0.0,0.0,0.0,9.0,338.5,0.0,False,False,True,False,False,False,False,False,Cappuccino,1,0.7818314824680298,0.6234898018587336,4.0,0.0,8.0,4.0
2024-03-05,38.7,1.0,38.7,19.0,19.0,19.0,2024,3,5,1,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,,,0.3333333333333333,0.5,0.5,0.5773502691896257,9.0,338.5,0.1111111111111111,False,False,False,True,False,False,False,False,Cocoa,1,0.7818314824680298,0.6234898018587336,4.0,0.0,8.0,4.0
2024-03-05,28.9,1.0,28.9,19.0,19.0,19.0,2024,3,5,1,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,,,0.6666666666666666,0.5,0.5,1.0,9.0,338.5,0.1111111111111111,False,False,False,False,True,False,False,False,Cortado,1,0.7818314824680298,0.6234898018587336,4.0,0.0,8.0,4.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,5,1,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,,,0.3333333333333333,0.25,0.25,0.5,9.0,338.5,0.0,False,False,False,False,False,True,False,False,Espresso,1,0.7818314824680298,0.6234898018587336,4.0,0.25,8.0,3.0
2024-03-05,154.8,4.0,38.7,19.0,20.0,19.25,2024,3,5,1,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,,,0.6666666666666666,1.25,1.25,1.5,9.0,338.5,0.4444444444444444,False,False,False,False,False,False,True,False,Hot Chocolate,1,0.7818314824680298,0.6234898018587336,4.0,0.0,8.0,4.0
2024-03-05,116.1,3.0,38.7,11.0,19.0,15.333333333333334,2024,3,5,1,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2.0,,,1.6666666666666667,1.75,1.75,0.5,9.0,338.5,0.3333333333333333,False,False,False,False,False,False,False,True,Latte,1,0.7818314824680298,0.6234898018587336,4.0,0.5,8.0,2.0
2024-03-06,28.9,1.0,28.9,15.0,15.0,15.0,2024,3,6,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0,,,0.3333333333333333,1.0,1.0,1.224744871391589,5.0,170.20000000000002,0.2,True,False,False,False,False,False,False,False,Americano,2,0.9749279121818236,-0.22252093395631434,9.0,0.0,8.2,9.0
2024-03-06,35.0,1.0,35.0,14.0,14.0,14.0,2024,3,6,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0,,,1.0,2.0,2.0,1.5811388300841898,5.0,170.20000000000002,0.2,False,True,False,False,False,False,False,False,Americano with Milk,2,0.9749279121818236,-0.22252093395631434,9.0,0.0,8.2,9.0
2024-03-06,77.4,2.0,38.7,16.0,16.0,16.0,2024,3,6,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0,,,0.0,0.0,0.0,0.0,5.0,170.20000000000002,0.4,False,False,True,False,False,False,False,False,Cappuccino,2,0.9749279121818236,-0.22252093395631434,9.0,0.0,8.2,9.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,6,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,,,0.6666666666666666,0.6,0.6,0.5477225575051661,5.0,170.20000000000002,0.0,False,False,False,True,False,False,False,False,Cocoa,2,0.9749279121818236,-0.22252093395631434,9.0,0.1111111111111111,8.2,8.0
2024-03-06,28.9,1.0,28.9,15.0,15.0,15.0,2024,3,6,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,,,1.0,0.6,0.6,0.894427190999916,5.0,170.20000000000002,0.2,False,False,False,False,True,False,False,False,Cortado,2,0.9749279121818236,-0.22252093395631434,9.0,0.1111111111111111,8.2,8.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,6,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0,,,0.3333333333333333,0.2,0.2,0.4472135954999579,5.0,170.20000000000002,0.0,False,False,False,False,False,True,False,False,Espresso,2,0.9749279121818236,-0.22252093395631434,9.0,0.0,8.2,9.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,6,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,4.0,,,2.0,1.8,1.8,1.7888543819998317,5.0,170.20000000000002,0.0,False,False,False,False,False,False,True,False,Hot Chocolate,2,0.9749279121818236,-0.22252093395631434,9.0,0.4444444444444444,8.2,5.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,6,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,3.0,,,2.3333333333333335,2.0,2.0,0.7071067811865476,5.0,170.20000000000002,0.0,False,False,False,False,False,False,False,True,Latte,2,0.9749279121818236,-0.22252093395631434,9.0,0.3333333333333333,8.2,6.0
2024-03-07,28.9,1.0,28.9,17.0,17.0,17.0,2024,3,7,3,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1.0,,,0.3333333333333333,1.0,1.0,1.0954451150103321,6.0,220.1,0.1666666666666666,True,False,False,False,False,False,False,False,Americano,3,0.43388373911755823,-0.900968867902419,5.0,0.2,7.666666666666667,4.0
2024-03-07,33.8,1.0,33.8,17.0,17.0,17.0,2024,3,7,3,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1.0,,,0.6666666666666666,1.8333333333333333,1.8333333333333333,1.4719601443879746,6.0,220.1,0.1666666666666666,False,True,False,False,False,False,False,False,Americano with Milk,3,0.43388373911755823,-0.900968867902419,5.0,0.2,7.666666666666667,4.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,7,3,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,2.0,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.816496580927726,6.0,220.1,0.0,False,False,True,False,False,False,False,False,Cappuccino,3,0.43388373911755823,-0.900968867902419,5.0,0.4,7.666666666666667,3.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,7,3,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,,,0.3333333333333333,0.5,0.5,0.5477225575051661,6.0,220.1,0.0,False,False,False,True,False,False,False,False,Cocoa,3,0.43388373911755823,-0.900968867902419,5.0,0.0,7.666666666666667,5.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,7,3,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.816496580927726,6.0,220.1,0.0,False,False,False,False,True,False,False,False,Cortado,3,0.43388373911755823,-0.900968867902419,5.0,0.2,7.666666666666667,4.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,7,3,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.408248290463863,6.0,220.1,0.0,False,False,False,False,False,True,False,False,Espresso,3,0.43388373911755823,-0.900968867902419,5.0,0.0,7.666666666666667,5.0
2024-03-07,38.7,1.0,38.7,12.0,12.0,12.0,2024,3,7,3,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,,,1.3333333333333333,1.5,1.5,1.760681686165901,6.0,220.1,0.1666666666666666,False,False,False,False,False,False,True,False,Hot Chocolate,3,0.43388373911755823,-0.900968867902419,5.0,0.0,7.666666666666667,5.0
2024-03-07,118.7,3.0,39.56666666666667,12.0,13.0,12.666666666666666,2024,3,7,3,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,,,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0327955589886446,6.0,220.1,0.5,False,False,False,False,False,False,False,True,Latte,3,0.43388373911755823,-0.900968867902419,5.0,0.0,7.666666666666667,5.0
2024-03-08,86.69999999999999,3.0,28.899999999999995,15.0,16.0,15.666666666666666,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,8.0,265.5,0.375,True,False,False,False,False,False,False,False,Americano,4,-0.433883739117558,-0.9009688679024191,6.0,0.16666666666666666,7.428571428571429,5.0
2024-03-08,33.8,1.0,33.8,16.0,16.0,16.0,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,4.0,,0.6666666666666666,1.7142857142857142,1.7142857142857142,1.3801311186847085,8.0,265.5,0.125,False,True,False,False,False,False,False,False,Americano with Milk,4,-0.433883739117558,-0.9009688679024191,6.0,0.16666666666666666,7.428571428571429,5.0
2024-03-08,38.7,1.0,38.7,14.0,14.0,14.0,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,0.0,,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.7559289460184545,8.0,265.5,0.125,False,False,True,False,False,False,False,False,Cappuccino,4,-0.433883739117558,-0.9009688679024191,6.0,0.0,7.428571428571429,6.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5345224838248488,8.0,265.5,0.0,False,False,False,True,False,False,False,False,Cocoa,4,-0.433883739117558,-0.9009688679024191,6.0,0.0,7.428571428571429,6.0
2024-03-08,28.9,1.0,28.9,12.0,12.0,12.0,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,0.0,,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.7867957924694432,8.0,265.5,0.125,False,False,False,False,True,False,False,False,Cortado,4,-0.433883739117558,-0.9009688679024191,6.0,0.0,7.428571428571429,6.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,0.0,,0.0,0.14285714285714285,0.14285714285714285,0.37796447300922725,8.0,265.5,0.0,False,False,False,False,False,True,False,False,Espresso,4,-0.433883739117558,-0.9009688679024191,6.0,0.0,7.428571428571429,6.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,3.0,,1.6666666666666667,1.4285714285714286,1.4285714285714286,1.618347187425374,8.0,265.5,0.0,False,False,False,False,False,False,True,False,Hot Chocolate,4,-0.433883739117558,-0.9009688679024191,6.0,0.16666666666666666,7.428571428571429,5.0
2024-03-08,77.4,2.0,38.7,20.0,20.0,20.0,2024,3,8,4,1,10,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,3.0,2.0,,2.0,1.8571428571428572,1.8571428571428572,1.0690449676496976,8.0,265.5,0.25,False,False,False,False,False,False,False,True,Latte,4,-0.433883739117558,-0.9009688679024191,6.0,0.5,7.428571428571429,3.0
2024-03-09,86.69999999999999,3.0,28.899999999999995,14.0,14.0,14.0,2024,3,9,5,1,10,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3.0,3.0,,1.6666666666666667,1.2857142857142858,1.25,1.2535663410560174,14.0,479.4,0.2142857142857142,True,False,False,False,False,False,False,False,Americano,5,-0.9749279121818236,-0.2225209339563146,8.0,0.375,7.0,5.0
2024-03-09,67.6,2.0,33.8,15.0,16.0,15.5,2024,3,9,5,1,10,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,3.0,,1.0,1.2857142857142858,1.625,0.9511897312113418,14.0,479.4,0.1428571428571428,False,True,False,False,False,False,False,False,Americano with Milk,5,-0.9749279121818236,-0.2225209339563146,8.0,0.125,7.0,7.0
2024-03-09,116.1,3.0,38.7,14.0,21.0,16.666666666666668,2024,3,9,5,1,10,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,0.0,,1.0,0.42857142857142855,0.375,0.7867957924694432,14.0,479.4,0.2142857142857142,False,False,True,False,False,False,False,False,Cappuccino,5,-0.9749279121818236,-0.2225209339563146,8.0,0.125,7.0,7.0
2024-03-09,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,9,5,1,10,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0,,0.0,0.2857142857142857,0.375,0.48795003647426666,14.0,479.4,0.0,False,False,False,True,False,False,False,False,Cocoa,5,-0.9749279121818236,-0.2225209339563146,8.0,0.0,7.0,8.0
2024-03-09,28.9,1.0,28.9,15.0,15.0,15.0,2024,3,9,5,1,10,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,0.0,,0.6666666666666666,0.7142857142857143,0.625,0.7559289460184545,14.0,479.4,0.0714285714285714,False,False,False,False,True,False,False,False,Cortado,5,-0.9749279121818236,-0.2225209339563146,8.0,0.125,7.0,7.0
2024-03-09,24.0,1.0,24.0,14.0,14.0,14.0,2024,3,9,5,1,10,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0,,0.0,0.14285714285714285,0.125,0.37796447300922725,14.0,479.4,0.0714285714285714,False,False,False,False,False,True,False,False,Espresso,5,-0.9749279121818236,-0.2225209339563146,8.0,0.0,7.0,8.0
2024-03-09,117.4,3.0,39.13333333333333,13.0,21.0,16.666666666666668,2024,3,9,5,1,10,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0,,0.3333333333333333,1.0,1.25,1.5275252316519465,14.0,479.4,0.2142857142857142,False,False,False,False,False,False,True,False,Hot Chocolate,5,-0.9749279121818236,-0.2225209339563146,8.0,0.0,7.0,8.0
2024-03-09,38.7,1.0,38.7,15.0,15.0,15.0,2024,3,9,5,1,10,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,2.0,1.0,,1.6666666666666667,1.8571428571428572,1.875,1.0690449676496976,14.0,479.4,0.0714285714285714,False,False,False,False,False,False,False,True,Latte,5,-0.9749279121818236,-0.2225209339563146,8.0,0.25,7.0,6.0
