date,revenue,transactions,avg_price,first_sale_hour,last_sale_hour,avg_sale_hour,year,month,day,dayofweek,quarter,week_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dayofweek_sin,dayofweek_cos,transactions_lag_1,transactions_lag_7,transactions_lag_14,transactions_roll_3,transactions_roll_7,transactions_roll_30,transactions_vol_7,total_daily_transactions,total_daily_revenue,market_share_transactions,product_Americano,product_Americano with Milk,product_Cappuccino,product_Cocoa,product_Cortado,product_Espresso,product_Hot Chocolate,product_Latte
2024-09-13,23.02,1.0,23.02,0.0,0.0,0.0,2024,9,13,4,3,37,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.6666666666666666,1.0,1.3,1.0,9.0,265.98,0.1111111111111111,True,False,False,False,False,False,False,False
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,14,5,3,37,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,3.0,0.0,0.3333333333333333,0.5714285714285714,1.2333333333333334,0.5345224838248503,2.0,65.64,0.0,True,False,False,False,False,False,False,False
2024-09-15,23.02,1.0,23.02,16.0,16.0,16.0,2024,9,15,6,3,37,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,1.0,1.0,0.6666666666666666,0.5714285714285714,1.2333333333333334,0.5345224838248503,6.0,147.92000000000002,0.16666666666666666,True,False,False,False,False,False,False,False
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,16,0,3,38,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.42857142857142855,1.2333333333333334,0.5345224838248508,7.0,219.94,0.0,True,False,False,False,False,False,False,False
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,17,1,3,38,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,1.1666666666666667,0.5345224838248508,25.0,712.7,0.0,True,False,False,False,False,False,False,False
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,18,2,3,38,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.0,0.0,0.2857142857142857,1.1666666666666667,0.4879500364742694,4.0,131.28,0.0,True,False,False,False,False,False,False,False
2024-09-19,23.02,1.0,23.02,15.0,15.0,15.0,2024,9,19,3,3,38,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,0.0,3.0,0.3333333333333333,0.42857142857142855,1.1,0.5345224838248508,8.0,213.56,0.125,True,False,False,False,False,False,False,False
2024-09-20,23.02,1.0,23.02,23.0,23.0,23.0,2024,9,20,4,3,38,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,1.0,1.0,0.6666666666666666,0.42857142857142855,1.1,0.5345224838248508,5.0,139.6,0.2,True,False,False,False,False,False,False,False
2024-09-21,46.04,2.0,23.02,23.0,23.0,23.0,2024,9,21,5,3,38,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,0.0,3.0,1.3333333333333333,0.7142857142857143,1.1333333333333333,0.7559289460184552,14.0,410.48,0.14285714285714285,True,False,False,False,False,False,False,False
2024-09-22,92.08,4.0,23.02,1.0,14.0,6.75,2024,9,22,6,3,38,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.0,1.0,1.0,2.3333333333333335,1.1428571428571428,1.1,1.4638501094227996,21.0,581.4200000000001,0.19047619047619047,True,False,False,False,False,False,False,False
2024-09-23,69.06,3.0,23.02,1.0,21.0,12.333333333333334,2024,9,23,0,3,39,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,4.0,0.0,1.0,3.0,1.5714285714285714,1.1666666666666667,1.5118578920369081,14.0,395.78000000000003,0.21428571428571427,True,False,False,False,False,False,False,False
2024-09-24,46.04,2.0,23.02,21.0,21.0,21.0,2024,9,24,1,3,39,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3.0,0.0,0.0,3.0,1.8571428571428572,1.1666666666666667,1.3451854182690974,14.0,415.38,0.14285714285714285,True,False,False,False,False,False,False,False
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,25,2,3,39,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2.0,0.0,1.0,1.6666666666666667,1.8571428571428572,1.0333333333333334,1.3451854182690974,11.0,316.92,0.0,True,False,False,False,False,False,False,False
2024-09-26,23.02,1.0,23.02,0.0,0.0,0.0,2024,9,26,3,3,39,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,1.0,1.8571428571428572,1.0666666666666667,1.3451854182690974,8.0,228.26,0.125,True,False,False,False,False,False,False,False
2024-09-27,23.02,1.0,23.02,16.0,16.0,16.0,2024,9,27,4,3,39,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,1.0,1.0,0.6666666666666666,1.8571428571428572,1.0666666666666667,1.3451854182690974,19.0,564.78,0.05263157894736842,True,False,False,False,False,False,False,False
2024-09-28,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,28,5,3,39,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,2.0,0.0,0.6666666666666666,1.5714285714285714,1.0333333333333334,1.5118578920369083,7.0,229.74,0.0,True,False,False,False,False,False,False,False
2024-09-29,25.96,1.0,25.96,13.0,13.0,13.0,2024,9,29,6,3,39,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,4.0,1.0,0.6666666666666666,1.1428571428571428,1.0666666666666667,1.0690449676496976,14.0,466.34,0.07142857142857142,True,False,False,False,False,False,False,False
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,30,0,3,40,0,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.7142857142857143,1.0666666666666667,0.755928946018456,14.0,432.03999999999996,0.0,True,False,False,False,False,False,False,False
2024-10-01,51.92,2.0,25.96,17.0,19.0,18.0,2024,10,1,1,4,40,0,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,2.0,0.0,1.0,0.7142857142857143,1.1,0.755928946018456,16.0,513.36,0.125,True,False,False,False,False,False,False,False
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,2,2,4,40,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2.0,0.0,0.0,0.6666666666666666,0.7142857142857143,1.0333333333333334,0.755928946018456,8.0,266.48,0.0,True,False,False,False,False,False,False,False
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,3,3,4,40,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0,0.6666666666666666,0.5714285714285714,1.0333333333333334,0.786795792469445,7.0,235.61999999999998,0.0,True,False,False,False,False,False,False,False
2024-10-04,77.88,3.0,25.959999999999997,11.0,12.0,11.333333333333334,2024,10,4,4,4,40,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,1.0,1.0,0.8571428571428571,1.1,1.2149857925879126,13.0,410.97999999999996,0.23076923076923078,True,False,False,False,False,False,False,False
2024-10-05,51.92,2.0,25.96,23.0,23.0,23.0,2024,10,5,5,4,40,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3.0,0.0,2.0,1.6666666666666667,1.1428571428571428,1.0666666666666667,1.2149857925879122,6.0,175.36,0.3333333333333333,True,False,False,False,False,False,False,False
2024-10-06,25.96,1.0,25.96,16.0,16.0,16.0,2024,10,6,6,4,40,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2.0,1.0,4.0,2.0,1.1428571428571428,1.0666666666666667,1.2149857925879122,16.0,513.36,0.0625,True,False,False,False,False,False,False,False
2024-10-07,51.92,2.0,25.96,17.0,17.0,17.0,2024,10,7,0,4,41,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,0.0,3.0,1.6666666666666667,1.4285714285714286,1.0333333333333334,1.1338934190276813,13.0,435.48,0.15384615384615385,True,False,False,False,False,False,False,False
2024-10-08,103.84,4.0,25.96,13.0,18.0,15.25,2024,10,8,1,4,41,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2.0,2.0,2.0,2.3333333333333335,1.7142857142857142,1.1333333333333333,1.4960264830861905,19.0,630.4399999999999,0.21052631578947367,True,False,False,False,False,False,False,False
2024-10-09,51.92,2.0,25.96,14.0,20.0,17.0,2024,10,9,2,4,41,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4.0,0.0,0.0,2.6666666666666665,2.0,1.1666666666666667,1.2909944487358043,14.0,427.14,0.14285714285714285,True,False,False,False,False,False,False,False
2024-10-10,51.92,2.0,25.96,11.0,21.0,16.0,2024,10,10,3,4,41,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2.0,0.0,1.0,2.6666666666666665,2.2857142857142856,1.2333333333333334,0.9511897312113395,13.0,415.88,0.15384615384615385,True,False,False,False,False,False,False,False
2024-10-11,129.8,5.0,25.96,13.0,17.0,15.0,2024,10,11,4,4,41,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2.0,3.0,1.0,3.0,2.5714285714285716,1.3666666666666667,1.3972762620115418,24.0,770.04,0.20833333333333334,True,False,False,False,False,False,False,False
2024-10-12,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,12,5,4,41,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5.0,2.0,0.0,2.3333333333333335,2.2857142857142856,1.3666666666666667,1.7043362064926921,11.0,354.15999999999997,0.0,True,False,False,False,False,False,False,False
2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,13,6,4,41,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0,1.0,1.6666666666666667,2.142857142857143,1.3333333333333333,1.8644544714716078,9.0,272.84,0.0,True,False,False,False,False,False,False,False
2024-10-14,77.88,3.0,25.959999999999997,14.0,19.0,15.666666666666666,2024,10,14,0,4,42,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,2.0,0.0,1.0,2.2857142857142856,1.4333333333333333,1.8898223650461348,13.0,420.78,0.23076923076923078,True,False,False,False,False,False,False,False
2024-10-15,51.92,2.0,25.96,18.0,22.0,20.0,2024,10,15,1,4,42,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3.0,4.0,2.0,1.6666666666666667,2.0,1.4666666666666666,1.732050807568876,18.0,579.98,0.1111111111111111,True,False,False,False,False,False,False,False
2024-10-16,51.92,2.0,25.96,14.0,16.0,15.0,2024,10,16,2,4,42,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2.0,2.0,0.0,2.3333333333333335,2.0,1.5333333333333334,1.732050807568876,16.0,513.36,0.125,True,False,False,False,False,False,False,False
2024-10-17,25.96,1.0,25.96,17.0,17.0,17.0,2024,10,17,3,4,42,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2.0,2.0,0.0,1.6666666666666667,1.8571428571428572,1.5666666666666667,1.7728105208558356,18.0,619.1800000000001,0.05555555555555555,True,False,False,False,False,False,False,False
2024-10-18,25.96,1.0,25.96,18.0,18.0,18.0,2024,10,18,4,4,42,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,5.0,3.0,1.3333333333333333,1.2857142857142858,1.6,1.1126972805283728,15.0,526.5999999999999,0.06666666666666667,True,False,False,False,False,False,False,False
2024-10-19,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,19,5,4,42,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,0.0,2.0,0.6666666666666666,1.2857142857142858,1.5666666666666667,1.1126972805283728,11.0,383.55999999999995,0.0,True,False,False,False,False,False,False,False
2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,20,6,4,42,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,0.3333333333333333,1.2857142857142858,1.5333333333333334,1.1126972805283728,13.0,450.17999999999995,0.0,True,False,False,False,False,False,False,False
2024-10-21,25.96,1.0,25.96,13.0,13.0,13.0,2024,10,21,0,4,43,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,3.0,2.0,0.3333333333333333,1.0,1.5,0.8164965809277259,21.0,677.46,0.047619047619047616,True,False,False,False,False,False,False,False
2024-10-22,25.96,1.0,25.96,21.0,21.0,21.0,2024,10,22,1,4,43,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,2.0,4.0,0.6666666666666666,0.8571428571428571,1.4,0.6900655593423545,12.0,380.12,0.08333333333333333,True,False,False,False,False,False,False,False
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,23,2,4,43,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,2.0,2.0,0.6666666666666666,0.5714285714285714,1.3,0.5345224838248501,10.0,313.5,0.0,True,False,False,False,False,False,False,False
2024-10-24,103.84,4.0,25.96,15.0,23.0,20.0,2024,10,24,3,4,43,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0,2.0,1.6666666666666667,1.0,1.3666666666666667,1.4142135623730951,14.0,456.53999999999996,0.2857142857142857,True,False,False,False,False,False,False,False
2024-10-25,51.92,2.0,25.96,13.0,13.0,13.0,2024,10,25,4,4,43,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,4.0,1.0,5.0,2.0,1.1428571428571428,1.4333333333333333,1.4638501094227996,17.0,558.92,0.11764705882352941,True,False,False,False,False,False,False,False
2024-10-26,25.96,1.0,25.96,13.0,13.0,13.0,2024,10,26,5,4,43,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,2.0,0.0,0.0,2.3333333333333335,1.2857142857142858,1.4333333333333333,1.380131118684708,18.0,570.18,0.05555555555555555,True,False,False,False,False,False,False,False
2024-10-27,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,27,6,4,43,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,1.0,1.2857142857142858,1.4,1.380131118684708,5.0,169.0,0.0,True,False,False,False,False,False,False,False
2024-10-28,25.96,1.0,25.96,10.0,10.0,10.0,2024,10,28,0,4,44,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,3.0,0.6666666666666666,1.2857142857142858,1.4333333333333333,1.380131118684708,17.0,568.72,0.058823529411764705,True,False,False,False,False,False,False,False
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,29,1,4,44,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,1.0,2.0,0.3333333333333333,1.1428571428571428,1.4,1.4638501094227996,19.0,620.64,0.0,True,False,False,False,False,False,False,False
2024-10-30,51.92,2.0,25.96,14.0,14.0,14.0,2024,10,30,2,4,44,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,0.0,2.0,1.0,1.4285714285714286,1.4666666666666666,1.3972762620115433,16.0,523.16,0.125,True,False,False,False,False,False,False,False
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,31,3,4,44,0,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2.0,4.0,1.0,0.6666666666666666,0.8571428571428571,1.4,0.8997354108424377,5.0,169.0,0.0,True,False,False,False,False,False,False,False
2024-11-01,25.96,1.0,25.96,10.0,10.0,10.0,2024,11,1,4,4,44,0,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,2.0,1.0,1.0,0.7142857142857143,1.4333333333333333,0.7559289460184551,6.0,194.96,0.16666666666666666,True,False,False,False,False,False,False,False
2024-11-02,25.96,1.0,25.96,20.0,20.0,20.0,2024,11,2,5,4,44,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,1.0,0.0,0.6666666666666666,0.7142857142857143,1.4666666666666666,0.7559289460184551,10.0,318.4,0.1,True,False,False,False,False,False,False,False
2024-11-03,77.88,3.0,25.959999999999997,15.0,18.0,17.0,2024,11,3,6,4,44,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,1.6666666666666667,1.1428571428571428,1.4666666666666666,1.0690449676496974,13.0,406.08,0.23076923076923078,True,False,False,False,False,False,False,False
2024-11-04,25.96,1.0,25.96,14.0,14.0,14.0,2024,11,4,0,4,45,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,3.0,1.0,1.0,1.6666666666666667,1.1428571428571428,1.4333333333333333,1.0690449676496974,7.0,230.71999999999997,0.14285714285714285,True,False,False,False,False,False,False,False
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,5,1,4,45,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,0.0,1.0,1.3333333333333333,1.1428571428571428,1.4,1.0690449676496974,15.0,521.6999999999999,0.0,True,False,False,False,False,False,False,False
2024-11-06,25.96,1.0,25.96,15.0,15.0,15.0,2024,11,6,2,4,45,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.0,2.0,0.0,0.6666666666666666,1.0,1.3666666666666667,1.0,10.0,328.2,0.1,True,False,False,False,False,False,False,False
2024-11-07,51.92,2.0,25.96,17.0,18.0,17.5,2024,11,7,3,4,45,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.0,0.0,4.0,1.0,1.2857142857142858,1.3,0.9511897312113413,7.0,230.72,0.2857142857142857,True,False,False,False,False,False,False,False
2024-11-08,51.92,2.0,25.96,11.0,11.0,11.0,2024,11,8,4,4,45,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,2.0,1.0,2.0,1.6666666666666667,1.4285714285714286,1.3,0.9759000729485323,11.0,359.06,0.18181818181818182,True,False,False,False,False,False,False,False
2024-11-09,51.92,2.0,25.96,16.0,22.0,19.0,2024,11,9,5,4,45,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,2.0,1.0,1.0,2.0,1.5714285714285714,1.3,0.975900072948532,15.0,487.4,0.13333333333333333,True,False,False,False,False,False,False,False
2024-11-10,77.88,3.0,25.959999999999997,0.0,11.0,3.6666666666666665,2024,11,10,6,4,45,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2.0,3.0,0.0,2.3333333333333335,1.5714285714285714,1.2333333333333334,0.975900072948532,9.0,292.44,0.3333333333333333,True,False,False,False,False,False,False,False
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,11,0,4,46,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,3.0,1.0,1.0,1.6666666666666667,1.4285714285714286,1.2333333333333334,1.1338934190276808,10.0,342.9,0.0,True,False,False,False,False,False,False,False
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,12,1,4,46,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,1.4285714285714286,1.2333333333333334,1.1338934190276808,9.0,321.84,0.0,True,False,False,False,False,False,False,False
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,13,2,4,46,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.0,1.0,2.0,0.0,1.2857142857142858,1.1333333333333333,1.253566341056017,6.0,194.95999999999998,0.0,True,False,False,False,False,False,False,False
2024-11-14,25.96,1.0,25.96,12.0,12.0,12.0,2024,11,14,3,4,46,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.0,2.0,0.0,0.3333333333333333,1.1428571428571428,1.1,1.2149857925879113,13.0,435.48,0.07692307692307693,True,False,False,False,False,False,False,False
2024-11-15,25.96,1.0,25.96,17.0,17.0,17.0,2024,11,15,4,4,46,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0,2.0,1.0,0.6666666666666666,1.0,1.0666666666666667,1.1547005383792512,12.0,394.82000000000005,0.08333333333333333,True,False,False,False,False,False,False,False
2024-11-16,25.96,1.0,25.96,13.0,13.0,13.0,2024,11,16,5,4,46,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,2.0,1.0,1.0,0.8571428571428571,1.0666666666666667,1.0690449676496976,13.0,420.78,0.07692307692307693,True,False,False,False,False,False,False,False
2024-11-17,25.96,1.0,25.96,16.0,16.0,16.0,2024,11,17,6,4,46,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,3.0,3.0,1.0,0.5714285714285714,1.0666666666666667,0.5345224838248498,9.0,297.34000000000003,0.1111111111111111,True,False,False,False,False,False,False,False
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,18,0,4,47,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5714285714285714,1.0666666666666667,0.5345224838248498,6.0,204.76,0.0,True,False,False,False,False,False,False,False
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,19,1,4,47,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.3333333333333333,0.5714285714285714,1.0666666666666667,0.5345224838248498,11.0,368.86,0.0,True,False,False,False,False,False,False,False
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,20,2,4,47,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0,0.0,0.5714285714285714,1.0333333333333334,0.5345224838248498,4.0,138.14,0.0,True,False,False,False,False,False,False,False
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,21,3,4,47,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.0,1.0,2.0,0.0,0.42857142857142855,1.0,0.5345224838248502,8.0,261.58,0.0,True,False,False,False,False,False,False,False
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,22,4,4,47,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,1.0,2.0,0.0,0.2857142857142857,1.0,0.4879500364742687,6.0,214.56,0.0,True,False,False,False,False,False,False,False
2024-11-23,51.92,2.0,25.96,13.0,13.0,13.0,2024,11,23,5,4,47,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.0,1.0,2.0,0.6666666666666666,0.42857142857142855,0.9333333333333333,0.7867957924694441,7.0,211.12,0.2857142857142857,True,False,False,False,False,False,False,False
2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,24,6,4,47,1,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,2.0,1.0,3.0,0.6666666666666666,0.2857142857142857,0.8666666666666667,0.7559289460184558,2.0,71.52,0.0,True,False,False,False,False,False,False,False
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,25,0,4,48,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.8333333333333334,0.7559289460184558,11.0,373.76,0.0,True,False,False,False,False,False,False,False
2024-11-26,51.92,2.0,25.96,13.0,19.0,16.0,2024,11,26,1,4,48,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.9,0.9759000729485338,10.0,333.1,0.2,True,False,False,False,False,False,False,False
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,27,2,4,48,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,2.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.8666666666666667,0.9759000729485338,0.0,0.0,0.0,True,False,False,False,False,False,False,False
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,28,3,4,48,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,0.6666666666666666,0.5714285714285714,0.8666666666666667,0.9759000729485338,5.0,169.0,0.0,True,False,False,False,False,False,False,False
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,29,4,4,48,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.0,0.0,0.5714285714285714,0.8,0.9759000729485338,8.0,271.38,0.0,True,False,False,False,False,False,False,False
2024-11-30,25.96,1.0,25.96,16.0,16.0,16.0,2024,11,30,5,4,48,1,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.0,2.0,1.0,0.3333333333333333,0.42857142857142855,0.8333333333333334,0.7867957924694442,5.0,164.1,0.2,True,False,False,False,False,False,False,False
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2024,12,1,6,4,48,1,1,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1.0,0.0,1.0,0.3333333333333333,0.42857142857142855,0.8,0.7867957924694442,15.0,497.2,0.0,True,False,False,False,False,False,False,False
2024-12-02,51.92,2.0,25.96,9.0,19.0,14.0,2024,12,2,0,4,49,0,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.8333333333333334,0.9511897312113421,9.0,272.84,0.2222222222222222,True,False,False,False,False,False,False,False
2024-12-03,25.96,1.0,25.96,13.0,13.0,13.0,2024,12,3,1,4,49,0,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,2.0,2.0,0.0,1.0,0.5714285714285714,0.7666666666666667,0.7867957924694438,11.0,359.06,0.09090909090909091,True,False,False,False,False,False,False,False
2024-12-04,25.96,1.0,25.96,11.0,11.0,11.0,2024,12,4,2,4,49,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,1.3333333333333333,0.7142857142857143,0.7666666666666667,0.7559289460184548,12.0,385.02,0.08333333333333333,True,False,False,False,False,False,False,False
2024-12-05,51.92,2.0,25.96,10.0,13.0,11.5,2024,12,5,3,4,49,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,1.3333333333333333,1.0,0.8333333333333334,0.8164965809277256,9.0,282.64,0.2222222222222222,True,False,False,False,False,False,False,False
