date,product,h,y,yhat,yhat_p10,yhat_p90,model
2025-03-09,Cocoa,7,1.0,1.8735681917979592,0.31301252449681033,2.924058748026526,lgbm_direct
2025-03-03,Cortado,1,0.0,0.16519768269508886,-0.00036391551064519326,0.9565062661561813,lgbm_direct
2025-03-04,Cortado,2,0.0,0.01106972599297302,-0.0006912129780486282,0.76131418258331,lgbm_direct
2025-03-05,Cortado,3,0.0,0.035819719035209856,-0.00034327934809231993,1.212142555589403,lgbm_direct
2025-03-06,Cortado,4,0.0,0.024894082075189422,-0.0009562230306755928,0.5304407967644572,lgbm_direct
2025-03-07,Cortado,5,0.0,0.2527263499357929,-9.518666476036856e-06,0.47933822565375267,lgbm_direct
2025-03-08,Cortado,6,0.0,0.34227120458627386,-4.892452249396018e-05,1.1926243254862692,lgbm_direct
2025-03-09,Cortado,7,0.0,0.3298029900124322,-0.0006616286710806191,1.0591931579836347,lgbm_direct
2025-03-03,Espresso,1,0.0,0.5512287362531181,1.178498839657309e-06,0.9452538708070961,lgbm_direct
2025-03-04,Espresso,2,0.0,0.4726980425681381,-0.0007605279990494407,1.0442975755119135,lgbm_direct
2025-03-05,Espresso,3,1.0,0.09339252877362893,0.0003849296144808506,1.2820726957467532,lgbm_direct
2025-03-06,Espresso,4,1.0,0.5362830495432247,0.0006309697522445581,1.1869377464098754,lgbm_direct
2025-03-07,Espresso,5,0.0,0.1868818451288969,0.0003321741705757305,1.023728422366087,lgbm_direct
2025-03-08,Espresso,6,0.0,0.22576678961255578,0.00011728825972171572,0.9701414204118473,lgbm_direct
2025-03-09,Espresso,7,1.0,0.2978007660211503,0.00019735618200571327,0.7965388523936793,lgbm_direct
2025-03-03,Hot Chocolate,1,5.0,1.5868199509769072,0.002310952015778912,2.1728606632527017,lgbm_direct
2025-03-04,Hot Chocolate,2,0.0,2.5140397562757144,0.17635953293872697,3.677384198875812,lgbm_direct
2025-03-05,Hot Chocolate,3,1.0,1.0309260318533338,0.11988946146024498,2.4277167081142093,lgbm_direct
2025-03-06,Hot Chocolate,4,1.0,2.108854620650394,0.14744112108019053,3.090920431626789,lgbm_direct
2025-03-07,Hot Chocolate,5,3.0,1.9635066235614964,0.009973083682779436,3.4481417363062623,lgbm_direct
2025-03-08,Hot Chocolate,6,0.0,1.771676072492532,0.1404070794781527,2.341596215894009,lgbm_direct
2025-03-09,Hot Chocolate,7,0.0,0.7357457046788177,-0.02222687385996452,2.30823760348344,lgbm_direct
2025-03-03,Latte,1,5.0,2.8685313142231794,0.7101163277455074,3.818725904243702,lgbm_direct
2025-03-04,Latte,2,2.0,2.0714933072480037,0.5869863794543665,3.5995084888032527,lgbm_direct
2025-03-05,Latte,3,3.0,2.1391862790385034,0.4570262726330556,3.7757322250454903,lgbm_direct
2025-03-06,Latte,4,1.0,2.624302700080077,0.7783228615223228,3.32757230018103,lgbm_direct
2025-03-07,Latte,5,3.0,2.614123326820364,1.0213726020898992,3.4183100303260496,lgbm_direct
2025-03-08,Latte,6,0.0,1.3026438419786153,0.0831533949204246,3.171889506729214,lgbm_direct
2025-03-09,Latte,7,0.0,1.2669618729170622,0.25781620299377395,2.667070443078719,lgbm_direct
2025-03-10,Americano,1,4.0,6.1229376280833945,1.1412134762986545,7.040056468404749,lgbm_direct
2025-03-11,Americano,2,4.0,5.386802096413786,1.223796141751242,6.674575016168052,lgbm_direct
2025-03-12,Americano,3,6.0,1.9572675847601928,0.6689300989805602,4.469863032577064,lgbm_direct
2025-03-13,Americano,4,3.0,4.686124665776204,1.1265044232152803,5.154100145582915,lgbm_direct
2025-03-14,Americano,5,10.0,4.693040208325448,1.200821912055473,5.362195277530525,lgbm_direct
2025-03-15,Americano,6,1.0,5.204713166464298,0.8263957701054188,6.833770882173641,lgbm_direct
2025-03-16,Americano,7,1.0,2.303783705466069,0.9628246500998824,4.689606870753105,lgbm_direct
2025-03-10,Americano with Milk,1,3.0,3.027897466352353,0.38681054483487604,3.6245782927441534,lgbm_direct
2025-03-11,Americano with Milk,2,1.0,2.3365909185953475,0.5212471593439691,3.073597624273619,lgbm_direct
2025-03-12,Americano with Milk,3,1.0,2.596830048576757,0.1296841711325134,3.3864216081494583,lgbm_direct
2025-03-13,Americano with Milk,4,4.0,3.0444267830467067,0.7114445573273811,3.9883213502189787,lgbm_direct
2025-03-14,Americano with Milk,5,1.0,3.340171482635109,1.029331559217316,4.211076004547294,lgbm_direct
2025-03-15,Americano with Milk,6,3.0,1.7198195981871007,0.5366395032006002,3.239267155831647,lgbm_direct
2025-03-16,Americano with Milk,7,1.0,1.3507974560311398,0.5139491650902558,2.493691915465098,lgbm_direct
2025-03-10,Cappuccino,1,1.0,1.4046072364162518,0.01060443161412649,2.380498324817454,lgbm_direct
2025-03-11,Cappuccino,2,2.0,1.369703355366256,0.4715663836383801,2.6252113797833143,lgbm_direct
2025-03-12,Cappuccino,3,3.0,1.2027326776914211,0.025759490331360674,2.697382515437342,lgbm_direct
2025-03-13,Cappuccino,4,2.0,1.6054331923375575,0.6397708558211433,2.9015608083154163,lgbm_direct
2025-03-14,Cappuccino,5,1.0,2.1643529944829725,0.01906368908101586,3.668182577812887,lgbm_direct
2025-03-15,Cappuccino,6,3.0,2.258249701375855,0.4026297767952841,2.6756096637574265,lgbm_direct
2025-03-16,Cappuccino,7,1.0,1.0087744521974393,0.3698000478437923,2.197921113066719,lgbm_direct
2025-03-10,Cocoa,1,1.0,1.2537275488504642,0.08043113236597901,2.0712588061766106,lgbm_direct
2025-03-11,Cocoa,2,2.0,0.642388873611816,0.44539639012507065,2.610360641177326,lgbm_direct
2025-03-12,Cocoa,3,2.0,0.694091016892179,0.00668448616081297,2.198181767889989,lgbm_direct
2025-03-13,Cocoa,4,0.0,1.0115597843040345,-0.047996815849003886,2.4980254265477915,lgbm_direct
2025-03-14,Cocoa,5,3.0,2.414344440770596,0.06333727226738262,3.7948625756535885,lgbm_direct
2025-03-15,Cocoa,6,0.0,2.1147107533603586,0.0018268454473216857,2.624731931794354,lgbm_direct
2025-03-16,Cocoa,7,0.0,0.6002644351487076,0.006226336195958667,2.09148156219145,lgbm_direct
2025-03-10,Cortado,1,0.0,0.3018357315725693,-3.4657992245893425e-05,0.8547168556000961,lgbm_direct
2025-03-11,Cortado,2,0.0,0.33588952302727726,-6.798350643290606e-06,0.7909419206810328,lgbm_direct
2025-03-12,Cortado,3,0.0,0.26893725963641624,-5.052142232795467e-05,0.7872881303542882,lgbm_direct
2025-03-13,Cortado,4,0.0,0.21535281142266108,-0.00015893985070364233,1.1631269129583517,lgbm_direct
2025-03-14,Cortado,5,0.0,0.529612399462544,-2.120745688142876e-05,1.5266690432785506,lgbm_direct
2025-03-15,Cortado,6,0.0,0.1167161291182088,-0.0048933455898661085,0.6266522724993036,lgbm_direct
2025-03-16,Cortado,7,0.0,0.13163841002500454,-0.0009002596404016884,0.46194723213493555,lgbm_direct
2025-03-10,Espresso,1,0.0,0.28668072894557073,0.0013364639760949579,0.8981775191414034,lgbm_direct
2025-03-11,Espresso,2,0.0,0.6739458686883839,0.00024635475083752313,1.0855234358322636,lgbm_direct
