date,year,quarter,month_num,day,dow,weekofyear_iso,season,is_weekend,is_dst,is_holiday,holiday_name,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,prcp_mm_month,snow_mm_month,prcp_prob_month_%,snow_prob_month_%,clear_%,mostly_clear_%,partly_cloudy_%,mostly_cloudy_%,cloudy_%,dry_%,comfortable_%,humid_%,oppressive_%,miserable_%,other_%,tavg_lag1,tavg_lag3,tavg_lag7,tmin_lag1,tmin_lag3,tmin_lag7,tmax_lag1,tmax_lag3,tmax_lag7,prcp_lag1,prcp_lag3,prcp_lag7,snow_lag1,snow_lag3,snow_lag7,wspd_lag1,wspd_lag3,wspd_lag7,wpgt_lag1,wpgt_lag3,wpgt_lag7,pres_lag1,pres_lag3,pres_lag7,tsun_lag1,tsun_lag3,tsun_lag7,tavg_7d_mean,tavg_7d_sum,tavg_14d_sum,tmin_7d_mean,tmin_7d_sum,tmin_14d_sum,tmax_7d_mean,tmax_7d_sum,tmax_14d_sum,prcp_7d_mean,prcp_7d_sum,prcp_14d_sum,snow_7d_mean,snow_7d_sum,snow_14d_sum,wspd_7d_mean,wspd_7d_sum,wspd_14d_sum,wpgt_7d_mean,wpgt_7d_sum,wpgt_14d_sum,pres_7d_mean,pres_7d_sum,pres_14d_sum,tsun_7d_mean,tsun_7d_sum,tsun_14d_sum,prcp_mm_month_lag30d,prcp_mm_month_lag90d,snow_mm_month_lag30d,snow_mm_month_lag90d,prcp_prob_month_%_lag30d,prcp_prob_month_%_lag90d,snow_prob_month_%_lag30d,snow_prob_month_%_lag90d,clear_%_lag30d,clear_%_lag90d,mostly_clear_%_lag30d,mostly_clear_%_lag90d,partly_cloudy_%_lag30d,partly_cloudy_%_lag90d,mostly_cloudy_%_lag30d,mostly_cloudy_%_lag90d,cloudy_%_lag30d,cloudy_%_lag90d,dry_%_lag30d,dry_%_lag90d,comfortable_%_lag30d,comfortable_%_lag90d,humid_%_lag30d,humid_%_lag90d,oppressive_%_lag30d,oppressive_%_lag90d,miserable_%_lag30d,miserable_%_lag90d,other_%_lag30d,other_%_lag90d,prcp_mm_month_30d_mean,prcp_mm_month_30d_sum,prcp_mm_month_90d_mean,prcp_mm_month_90d_sum,snow_mm_month_30d_mean,snow_mm_month_30d_sum,snow_mm_month_90d_mean,snow_mm_month_90d_sum,prcp_prob_month_%_30d_mean,prcp_prob_month_%_30d_sum,prcp_prob_month_%_90d_mean,prcp_prob_month_%_90d_sum,snow_prob_month_%_30d_mean,snow_prob_month_%_30d_sum,snow_prob_month_%_90d_mean,snow_prob_month_%_90d_sum,clear_%_30d_mean,clear_%_30d_sum,clear_%_90d_mean,clear_%_90d_sum,mostly_clear_%_30d_mean,mostly_clear_%_30d_sum,mostly_clear_%_90d_mean,mostly_clear_%_90d_sum,partly_cloudy_%_30d_mean,partly_cloudy_%_30d_sum,partly_cloudy_%_90d_mean,partly_cloudy_%_90d_sum,mostly_cloudy_%_30d_mean,mostly_cloudy_%_30d_sum,mostly_cloudy_%_90d_mean,mostly_cloudy_%_90d_sum,cloudy_%_30d_mean,cloudy_%_30d_sum,cloudy_%_90d_mean,cloudy_%_90d_sum,dry_%_30d_mean,dry_%_30d_sum,dry_%_90d_mean,dry_%_90d_sum,comfortable_%_30d_mean,comfortable_%_30d_sum,comfortable_%_90d_mean,comfortable_%_90d_sum,humid_%_30d_mean,humid_%_30d_sum,humid_%_90d_mean,humid_%_90d_sum,oppressive_%_30d_mean,oppressive_%_30d_sum,oppressive_%_90d_mean,oppressive_%_90d_sum,miserable_%_30d_mean,miserable_%_30d_sum,miserable_%_90d_mean,miserable_%_90d_sum,other_%_30d_mean,other_%_30d_sum,other_%_90d_mean,other_%_90d_sum
2024-01-01,2024,1,1,1,0,1,winter,False,False,True,Año Nuevo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,93.7,93.7,93.7,145.9,145.9,145.9,145.9,67.7,67.7,67.7,67.7,25.8,25.8,25.8,25.8,13.1,13.1,13.1,13.1,7.3,7.3,7.3,7.3,8.3,8.3,8.3,8.3,9.0,9.0,9.0,9.0,62.3,62.3,62.3,62.3,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,2024,1,1,2,1,1,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,187.4,93.7,187.4,145.9,291.8,145.9,291.8,67.7,135.4,67.7,135.4,25.8,51.6,25.8,51.6,13.1,26.2,13.1,26.2,7.3,14.6,7.3,14.6,8.3,16.6,8.3,16.6,9.0,18.0,9.0,18.0,62.3,124.6,62.3,124.6,100.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,2024,1,1,3,2,1,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,281.1,93.7,281.1,145.9,437.7000000000001,145.9,437.7000000000001,67.7,203.1,67.7,203.1,25.8,77.4,25.8,77.4,13.1,39.3,13.1,39.3,7.3,21.9,7.3,21.9,8.3,24.9,8.3,24.9,9.0,27.0,9.0,27.0,62.3,186.9,62.3,186.9,100.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,2024,1,1,4,3,1,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,374.8,93.7,374.8,145.9,583.6,145.9,583.6,67.7,270.8,67.7,270.8,25.8,103.2,25.8,103.2,13.1,52.4,13.1,52.4,7.3,29.2,7.3,29.2,8.3,33.2,8.3,33.2,9.0,36.0,9.0,36.0,62.3,249.2,62.3,249.2,100.0,400.0,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,2024,1,1,5,4,1,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,468.5,93.7,468.5,145.9,729.5,145.9,729.5,67.7,338.5,67.7,338.5,25.8,129.0,25.8,129.0,13.1,65.5,13.1,65.5,7.3,36.5,7.3,36.5,8.3,41.5,8.3,41.5,9.0,45.0,9.0,45.0,62.3,311.5,62.3,311.5,100.0,500.0,100.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,2024,1,1,6,5,1,winter,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,562.2,93.7,562.2,145.9,875.4000000000001,145.9,875.4000000000001,67.7,406.2000000000001,67.7,406.2000000000001,25.8,154.8,25.8,154.8,13.1,78.6,13.1,78.6,7.3,43.8,7.3,43.8,8.3,49.8,8.3,49.8,9.0,54.0,9.0,54.0,62.3,373.8,62.3,373.8,100.0,600.0,100.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,2024,1,1,7,6,1,winter,True,False,True,Navidad Ortodoxa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,655.9,93.7,655.9,145.9,1021.3,145.9,1021.3,67.7,473.9,67.7,473.9,25.8,180.6,25.8,180.6,13.1,91.7,13.1,91.7,7.3,51.1,7.3,51.1,8.3,58.10000000000001,8.3,58.10000000000001,9.0,63.0,9.0,63.0,62.3,436.1,62.3,436.1,100.0,700.0,100.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,2024,1,1,8,0,2,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,749.6,93.7,749.6,145.9,1167.2,145.9,1167.2,67.7,541.6,67.7,541.6,25.8,206.4,25.8,206.4,13.1,104.8,13.1,104.8,7.3,58.4,7.3,58.4,8.3,66.4,8.3,66.4,9.0,72.0,9.0,72.0,62.3,498.4,62.3,498.4,100.0,800.0,100.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,2024,1,1,9,1,2,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,843.3000000000001,93.7,843.3000000000001,145.9,1313.1,145.9,1313.1,67.7,609.3000000000001,67.7,609.3000000000001,25.8,232.2,25.8,232.2,13.1,117.9,13.1,117.9,7.3,65.7,7.3,65.7,8.3,74.7,8.3,74.7,9.0,81.0,9.0,81.0,62.3,560.6999999999999,62.3,560.6999999999999,100.0,900.0,100.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,2024,1,1,10,2,2,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,937.0,93.7,937.0,145.9,1459.0,145.9,1459.0,67.7,677.0,67.7,677.0,25.8,258.0,25.8,258.0,13.1,131.0,13.1,131.0,7.3,73.0,7.3,73.0,8.3,83.0,8.3,83.0,9.0,90.0,9.0,90.0,62.3,623.0,62.3,623.0,100.0,1000.0,100.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,2024,1,1,11,3,2,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,1030.7,93.7,1030.7,145.9,1604.9,145.9,1604.9,67.7,744.7,67.7,744.7,25.8,283.8,25.8,283.8,13.1,144.1,13.1,144.1,7.3,80.3,7.3,80.3,8.3,91.3,8.3,91.3,9.0,99.0,9.0,99.0,62.3,685.3,62.3,685.3,100.0,1100.0,100.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,2024,1,1,12,4,2,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,1124.4,93.7,1124.4,145.9,1750.8000000000002,145.9,1750.8000000000002,67.7,812.4000000000001,67.7,812.4000000000001,25.8,309.6,25.8,309.6,13.1,157.2,13.1,157.2,7.3,87.6,7.3,87.6,8.3,99.6,8.3,99.6,9.0,108.0,9.0,108.0,62.3,747.5999999999999,62.3,747.5999999999999,100.0,1200.0,100.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,2024,1,1,13,5,2,winter,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,1218.1,93.7,1218.1,145.9,1896.7,145.9,1896.7,67.7,880.1,67.7,880.1,25.8,335.40000000000003,25.8,335.40000000000003,13.1,170.29999999999998,13.1,170.29999999999998,7.3,94.9,7.3,94.9,8.3,107.9,8.3,107.9,9.0,117.0,9.0,117.0,62.3,809.9,62.3,809.9,100.0,1300.0,100.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,2024,1,1,14,6,2,winter,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,1311.8,93.7,1311.8,145.9,2042.6,145.9,2042.6,67.7,947.8,67.7,947.8,25.8,361.2,25.8,361.2,13.1,183.4,13.1,183.4,7.3,102.2,7.3,102.2,8.3,116.20000000000002,8.3,116.20000000000002,9.0,126.0,9.0,126.0,62.3,872.1999999999999,62.3,872.1999999999999,100.0,1400.0,100.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,2024,1,1,15,0,3,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,1405.5,93.7,1405.5,145.9,2188.5,145.9,2188.5,67.7,1015.5,67.7,1015.5,25.8,387.0,25.8,387.0,13.1,196.5,13.1,196.5,7.3,109.5,7.3,109.5,8.3,124.5,8.3,124.5,9.0,135.0,9.0,135.0,62.3,934.5,62.3,934.5,100.0,1500.0,100.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,2024,1,1,16,1,3,winter,False,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,145.9,67.7,25.8,13.1,7.3,8.3,9.0,62.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,1499.2,93.7,1499.2,145.9,2334.4,145.9,2334.4,67.7,1083.2,67.7,1083.2,25.8,412.8,25.8,412.8,13.1,209.6,13.1,209.6,7.3,116.8,7.3,116.8,8.3,132.8,8.3,132.8,9.0,144.0,9.0,144.0,62.3,996.8,62.3,996.8,100.0,1600.0,100.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
